date,OT1,OT2,OT3
2029-02-09 11:00:00,-0.65,0.5,-0.59
2029-02-09 12:00:00,-0.36,0.54,-0.62
2029-02-09 13:00:00,0.48,0.75,-0.18
2029-02-09 14:00:00,1.83,0.49,-0.2
2029-02-09 15:00:00,1.41,0.44,-0.72
2029-02-09 16:00:00,-0.87,-0.07,-1.21
2029-02-09 17:00:00,-1.55,-0.29,-1.26
2029-02-09 18:00:00,-1.27,-0.54,-0.88
2029-02-09 19:00:00,-0.72,-0.48,-0.46
2029-02-09 20:00:00,0.02,-0.38,0.07
2029-02-09 21:00:00,0.2,-0.37,-0.39
2029-02-09 22:00:00,-0.39,-0.16,-0.74
2029-02-09 23:00:00,-1.52,-0.19,-1.23
2029-02-10 00:00:00,-1.33,-0.34,-1.09
2029-02-10 01:00:00,-0.98,-0.52,-0.85
2029-02-10 02:00:00,-0.27,-0.45,-0.34
2029-02-10 03:00:00,0.02,-0.49,-0.07
2029-02-10 04:00:00,-0.09,-0.42,-0.43
2029-02-10 05:00:00,-0.8,-0.08,-0.79
2029-02-10 06:00:00,-1.47,-0.23,-1.24
2029-02-10 07:00:00,-1.28,-0.34,-1.02
2029-02-10 08:00:00,-0.81,-0.49,-0.75
2029-02-10 09:00:00,-0.09,-0.43,-0.3
2029-02-10 10:00:00,0.1,-0.38,-0.1
2029-02-10 11:00:00,-0.16,-0.37,-0.62
2029-02-10 12:00:00,-1.06,-0.12,-1.0
2029-02-10 13:00:00,-1.44,-0.27,-1.1
2029-02-10 14:00:00,-1.2,-0.48,-0.96
2029-02-10 15:00:00,-0.7,-0.59,-0.41
2029-02-10 16:00:00,-0.06,-0.52,0.03
2029-02-10 17:00:00,0.06,-0.39,-0.42
2029-02-10 18:00:00,-0.3,-0.19,-0.96
2029-02-10 19:00:00,-1.27,-0.15,-1.35
2029-02-10 20:00:00,-1.42,-0.35,-0.95
2029-02-10 21:00:00,-1.12,-0.56,-0.8
2029-02-10 22:00:00,-0.47,-0.42,-0.07
2029-02-10 23:00:00,0.01,-0.35,-0.01
2029-02-11 00:00:00,0.0,-0.43,-0.72
2029-02-11 01:00:00,-0.49,-0.18,-1.13
2029-02-11 02:00:00,-1.45,-0.2,-1.07
2029-02-11 03:00:00,-1.37,-0.39,-0.75
2029-02-11 04:00:00,-1.0,-0.54,-0.68
2029-02-11 05:00:00,-0.32,-0.47,-0.02
2029-02-11 06:00:00,0.09,-0.38,-0.36
2029-02-11 07:00:00,-0.09,-0.37,-0.68
2029-02-11 08:00:00,-0.8,-0.15,-1.13
2029-02-11 09:00:00,-1.46,-0.22,-1.11
2029-02-11 10:00:00,-1.29,-0.5,-0.79
2029-02-11 11:00:00,-0.76,-0.53,-0.43
2029-02-11 12:00:00,-0.07,-0.46,-0.04
2029-02-11 13:00:00,0.13,-0.34,-0.4
2029-02-11 14:00:00,-0.15,-0.23,-0.91
2029-02-11 15:00:00,-1.25,-0.2,-1.33
2029-02-11 16:00:00,-1.47,-0.35,-1.04
2029-02-11 17:00:00,-1.16,-0.51,-0.76
2029-02-11 18:00:00,-0.45,-0.36,0.05
2029-02-11 19:00:00,0.08,-0.4,-0.17
2029-02-11 20:00:00,0.0,-0.39,-0.69
2029-02-11 21:00:00,-0.67,-0.22,-1.09
2029-02-11 22:00:00,-1.46,-0.24,-1.23
2029-02-11 23:00:00,-1.29,-0.43,-0.94
2029-02-12 00:00:00,-0.85,-0.45,-0.55
2029-02-12 01:00:00,-0.17,-0.41,0.09
2029-02-12 02:00:00,0.08,-0.4,-0.44
2029-02-12 03:00:00,-0.18,-0.34,-0.85
2029-02-12 04:00:00,-1.06,-0.21,-1.28
2029-02-12 05:00:00,-1.41,-0.26,-0.99
2029-02-12 06:00:00,-1.18,-0.5,-0.65
2029-02-12 07:00:00,-0.62,-0.47,-0.25
2029-02-12 08:00:00,-0.04,-0.44,-0.16
2029-02-12 09:00:00,-0.01,-0.46,-0.67
2029-02-12 10:00:00,-0.41,-0.31,-1.13
2029-02-12 11:00:00,-1.33,-0.2,-1.18
2029-02-12 12:00:00,-1.36,-0.27,-0.9
2029-02-12 13:00:00,-1.07,-0.48,-0.47
2029-02-12 14:00:00,-0.42,-0.4,0.11
2029-02-12 15:00:00,0.02,-0.34,-0.56
2029-02-12 16:00:00,0.0,-0.4,-0.88
2029-02-12 17:00:00,-0.61,-0.17,-1.26
2029-02-12 18:00:00,-1.51,-0.25,-1.04
2029-02-12 19:00:00,-1.32,-0.45,-0.68
2029-02-12 20:00:00,-0.95,-0.47,-0.16
2029-02-12 21:00:00,-0.24,-0.41,-0.14
2029-02-12 22:00:00,0.07,-0.45,-0.59
2029-02-12 23:00:00,-0.07,-0.24,-1.06
2029-02-13 00:00:00,-0.98,-0.26,-1.34
2029-02-13 01:00:00,-1.39,-0.27,-0.87
2029-02-13 02:00:00,-1.19,-0.5,-0.53
2029-02-13 03:00:00,-0.67,-0.44,-0.1
2029-02-13 04:00:00,-0.04,-0.38,-0.22
2029-02-13 05:00:00,0.01,-0.34,-0.67
2029-02-13 06:00:00,-0.42,-0.37,-1.2
2029-02-13 07:00:00,-1.18,-0.27,-1.26
2029-02-13 08:00:00,-1.4,-0.27,-0.79
2029-02-13 09:00:00,-1.08,-0.44,-0.42
2029-02-13 10:00:00,-0.51,-0.44,-0.01
2029-02-13 11:00:00,-0.04,-0.43,-0.37
2029-02-13 12:00:00,-0.02,-0.44,-0.75
2029-02-13 13:00:00,-0.5,-0.17,-1.19
2029-02-13 14:00:00,-1.29,-0.19,-1.12
2029-02-13 15:00:00,-1.32,-0.35,-0.77
2029-02-13 16:00:00,-1.01,-0.5,-0.39
2029-02-13 17:00:00,-0.44,-0.43,0.07
2029-02-13 18:00:00,0.01,-0.37,-0.51
2029-02-13 19:00:00,-0.02,-0.29,-0.88
2029-02-13 20:00:00,-0.7,-0.23,-1.23
2029-02-13 21:00:00,-1.39,-0.23,-1.16
2029-02-13 22:00:00,-1.26,-0.44,-0.68
2029-02-13 23:00:00,-0.85,-0.53,-0.07
2029-02-14 00:00:00,-0.2,-0.42,-0.12
2029-02-14 01:00:00,0.04,-0.41,-0.6
2029-02-14 02:00:00,-0.23,-0.24,-1.19
2029-02-14 03:00:00,-1.0,-0.23,-1.22
2029-02-14 04:00:00,-1.4,-0.29,-0.73
2029-02-14 05:00:00,-1.13,-0.49,-0.63
2029-02-14 06:00:00,-0.54,-0.44,0.09
2029-02-14 07:00:00,-0.01,-0.41,-0.41
2029-02-14 08:00:00,-0.01,-0.31,-0.77
2029-02-14 09:00:00,-0.55,-0.21,-1.21
2029-02-14 10:00:00,-1.29,-0.2,-1.07
2029-02-14 11:00:00,-1.28,-0.39,-0.73
2029-02-14 12:00:00,-0.93,-0.52,-0.19
2029-02-14 13:00:00,-0.31,-0.48,-0.06
2029-02-14 14:00:00,0.02,-0.39,-0.6
2029-02-14 15:00:00,-0.11,-0.34,-1.08
2029-02-14 16:00:00,-0.76,-0.22,-1.26
2029-02-14 17:00:00,-1.39,-0.23,-0.83
2029-02-14 18:00:00,-1.22,-0.47,-0.61
2029-02-14 19:00:00,-0.73,-0.52,0.02
2029-02-14 20:00:00,-0.09,-0.42,-0.29
2029-02-14 21:00:00,0.06,-0.32,-0.66
2029-02-14 22:00:00,-0.25,-0.32,-1.19
2029-02-14 23:00:00,-1.21,-0.19,-1.18
2029-02-15 00:00:00,-1.46,-0.32,-0.81
2029-02-15 01:00:00,-1.19,-0.55,-0.46
2029-02-15 02:00:00,-0.5,-0.48,0.01
2029-02-15 03:00:00,0.08,-0.42,-0.43
2029-02-15 04:00:00,0.07,-0.32,-0.78
2029-02-15 05:00:00,-0.51,-0.22,-1.32
2029-02-15 06:00:00,-1.53,-0.18,-1.07
2029-02-15 07:00:00,-1.32,-0.39,-0.7
2029-02-15 08:00:00,-0.96,-0.52,-0.27
2029-02-15 09:00:00,-0.25,-0.43,0.05
2029-02-15 10:00:00,0.07,-0.47,-0.56
2029-02-15 11:00:00,-0.07,-0.33,-1.0
2029-02-15 12:00:00,-0.9,-0.15,-1.26
2029-02-15 13:00:00,-1.55,-0.19,-0.91
2029-02-15 14:00:00,-1.23,-0.48,-0.63
2029-02-15 15:00:00,-0.72,-0.58,-0.04
2029-02-15 16:00:00,-0.03,-0.39,-0.25
2029-02-15 17:00:00,0.1,-0.34,-0.65
2029-02-15 18:00:00,-0.33,-0.21,-1.17
2029-02-15 19:00:00,-1.3,-0.21,-1.14
2029-02-15 20:00:00,-1.49,-0.37,-0.84
2029-02-15 21:00:00,-1.09,-0.55,-0.47
2029-02-15 22:00:00,-0.49,-0.44,0.01
2029-02-15 23:00:00,0.03,-0.35,-0.38
2029-02-16 00:00:00,0.01,-0.2,-0.79
2029-02-16 01:00:00,-0.69,-0.17,-1.22
2029-02-16 02:00:00,-1.57,-0.23,-1.0
2029-02-16 03:00:00,-1.29,-0.5,-0.68
2029-02-16 04:00:00,-0.85,-0.55,-0.53
2029-02-16 05:00:00,-0.19,-0.46,-0.02
2029-02-16 06:00:00,0.03,-0.3,-0.45
2029-02-16 07:00:00,-0.18,-0.23,-0.84
2029-02-16 08:00:00,-1.09,-0.21,-1.25
2029-02-16 09:00:00,-1.53,-0.16,-0.96
2029-02-16 10:00:00,-1.14,-0.43,-0.69
2029-02-16 11:00:00,-0.63,-0.42,-0.34
2029-02-16 12:00:00,0.0,-0.37,-0.12
2029-02-16 13:00:00,0.03,-0.25,-0.57
2029-02-16 14:00:00,-0.31,-0.3,-1.0
2029-02-16 15:00:00,-1.42,-0.19,-1.22
2029-02-16 16:00:00,-1.47,-0.32,-0.96
2029-02-16 17:00:00,-1.05,-0.45,-0.56
2029-02-16 18:00:00,-0.4,-0.39,-0.06
2029-02-16 19:00:00,0.13,-0.32,-0.33
2029-02-16 20:00:00,0.04,-0.38,-0.72
2029-02-16 21:00:00,-0.69,-0.11,-1.21
2029-02-16 22:00:00,-1.61,-0.25,-1.07
2029-02-16 23:00:00,-1.28,-0.43,-0.77
2029-02-17 00:00:00,-0.92,-0.49,-0.38
2029-02-17 01:00:00,-0.13,-0.42,-0.09
2029-02-17 02:00:00,0.07,-0.34,-0.55
2029-02-17 03:00:00,-0.16,-0.29,-0.91
2029-02-17 04:00:00,-1.09,-0.14,-1.19
2029-02-17 05:00:00,-1.46,-0.29,-1.0
2029-02-17 06:00:00,-1.19,-0.54,-0.72
2029-02-17 07:00:00,-0.56,-0.58,-0.17
2029-02-17 08:00:00,0.08,-0.42,-0.21
2029-02-17 09:00:00,0.11,-0.26,-0.63
2029-02-17 10:00:00,-0.59,-0.11,-1.0
2029-02-17 11:00:00,-1.6,-0.15,-1.27
2029-02-17 12:00:00,-1.29,-0.47,-0.86
2029-02-17 13:00:00,-0.92,-0.62,-0.57
2029-02-17 14:00:00,-0.22,-0.48,0.07
2029-02-17 15:00:00,0.09,-0.4,-0.35
2029-02-17 16:00:00,-0.1,-0.26,-0.74
2029-02-17 17:00:00,-0.98,-0.14,-1.32
2029-02-17 18:00:00,-1.62,-0.27,-1.13
2029-02-17 19:00:00,-1.2,-0.5,-0.81
2029-02-17 20:00:00,-0.62,-0.49,-0.38
2029-02-17 21:00:00,0.05,-0.28,0.08
2029-02-17 22:00:00,0.09,-0.39,-0.51
2029-02-17 23:00:00,-0.52,-0.34,-0.98
2029-02-18 00:00:00,-1.48,-0.13,-1.29
2029-02-18 01:00:00,-1.37,-0.32,-0.93
2029-02-18 02:00:00,-1.02,-0.54,-0.64
2029-02-18 03:00:00,-0.47,-0.47,-0.12
2029-02-18 04:00:00,0.03,-0.35,-0.08
2029-02-18 05:00:00,0.1,-0.31,-0.7
2029-02-18 06:00:00,0.62,-0.22,-0.47
2029-02-18 07:00:00,1.26,-0.36,-0.2
2029-02-18 08:00:00,1.2,-0.9,-0.16
2029-02-18 09:00:00,0.9,-1.39,-0.22
2029-02-18 10:00:00,0.18,-1.33,-0.5
2029-02-18 11:00:00,-0.4,-0.97,-0.91
2029-02-18 12:00:00,-0.2,-0.46,-0.99
2029-02-18 13:00:00,0.29,-0.23,-0.69
2029-02-18 14:00:00,0.9,-0.23,-0.43
2029-02-18 15:00:00,1.23,-0.74,-0.16
2029-02-18 16:00:00,1.1,-1.25,-0.12
2029-02-18 17:00:00,0.82,-1.22,-0.28
2029-02-18 18:00:00,0.0,-0.91,-0.68
2029-02-18 19:00:00,-0.36,-0.5,-0.96
2029-02-18 20:00:00,-0.02,-0.32,-0.87
2029-02-18 21:00:00,0.48,-0.23,-0.47
2029-02-18 22:00:00,1.13,-0.59,-0.34
2029-02-18 23:00:00,1.2,-1.07,-0.23
2029-02-19 00:00:00,0.96,-1.24,-0.19
2029-02-19 01:00:00,0.42,-1.08,-0.49
2029-02-19 02:00:00,-0.39,-0.62,-0.94
2029-02-19 03:00:00,-0.22,-0.4,-1.0
2029-02-19 04:00:00,0.23,-0.25,-0.7
2029-02-19 05:00:00,0.97,-0.41,-0.37
2029-02-19 06:00:00,1.3,-0.82,-0.12
2029-02-19 07:00:00,1.05,-1.27,-0.09
2029-02-19 08:00:00,0.59,-1.18,-0.42
2029-02-19 09:00:00,-0.31,-0.73,-0.75
2029-02-19 10:00:00,-0.33,-0.41,-1.09
2029-02-19 11:00:00,0.12,-0.23,-0.92
2029-02-19 12:00:00,0.94,-0.44,-0.52
2029-02-19 13:00:00,1.36,-0.84,-0.32
2029-02-19 14:00:00,1.11,-1.2,-0.15
2029-02-19 15:00:00,0.71,-1.28,-0.16
2029-02-19 16:00:00,-0.07,-0.9,-0.45
2029-02-19 17:00:00,-0.38,-0.43,-0.73
2029-02-19 18:00:00,-0.03,-0.25,-1.21
2029-02-19 19:00:00,0.61,-0.17,-0.95
2029-02-19 20:00:00,1.39,-0.58,-0.54
2029-02-19 21:00:00,1.26,-1.22,-0.2
2029-02-19 22:00:00,0.89,-1.45,-0.05
2029-02-19 23:00:00,0.26,-1.17,-0.22
2029-02-20 00:00:00,-0.4,-0.52,-0.57
2029-02-20 01:00:00,-0.11,-0.15,-1.0
2029-02-20 02:00:00,0.39,-0.09,-1.18
2029-02-20 03:00:00,1.17,-0.57,-0.83
2029-02-20 04:00:00,1.32,-1.14,-0.44
2029-02-20 05:00:00,1.02,-1.34,-0.19
2029-02-20 06:00:00,0.6,-1.24,-0.08
2029-02-20 07:00:00,-0.21,-0.78,-0.21
2029-02-20 08:00:00,-0.31,-0.32,-0.62
2029-02-20 09:00:00,0.06,-0.1,-1.04
2029-02-20 10:00:00,0.72,-0.24,-1.1
2029-02-20 11:00:00,1.45,-0.77,-0.66
2029-02-20 12:00:00,1.2,-1.25,-0.31
2029-02-20 13:00:00,0.84,-1.27,-0.13
2029-02-20 14:00:00,0.32,-0.99,-0.09
2029-02-20 15:00:00,-0.34,-0.57,-0.44
2029-02-20 16:00:00,-0.2,-0.19,-0.9
2029-02-20 17:00:00,0.19,-0.07,-1.17
2029-02-20 18:00:00,0.94,-0.44,-0.85
2029-02-20 19:00:00,1.39,-0.93,-0.44
2029-02-20 20:00:00,1.07,-1.27,-0.18
2029-02-20 21:00:00,0.69,-1.28,-0.07
2029-02-20 22:00:00,0.02,-0.84,-0.2
2029-02-20 23:00:00,-0.41,-0.41,-0.61
2029-02-21 00:00:00,-0.11,-0.16,-1.12
2029-02-21 01:00:00,0.48,-0.19,-1.07
2029-02-21 02:00:00,1.39,-0.64,-0.6
2029-02-21 03:00:00,1.33,-1.16,-0.25
2029-02-21 04:00:00,0.9,-1.35,-0.14
2029-02-21 05:00:00,0.37,-1.12,-0.17
2029-02-21 06:00:00,-0.41,-0.62,-0.44
2029-02-21 07:00:00,-0.29,-0.35,-0.83
2029-02-21 08:00:00,0.24,-0.18,-1.07
2029-02-21 09:00:00,1.28,-0.42,-0.89
2029-02-21 10:00:00,1.38,-0.88,-0.46
2029-02-21 11:00:00,0.98,-1.29,-0.23
2029-02-21 12:00:00,0.62,-1.2,-0.08
2029-02-21 13:00:00,0.0,-0.82,-0.24
2029-02-21 14:00:00,-0.21,-0.43,-0.53
2029-02-21 15:00:00,0.15,-0.2,-0.93
2029-02-21 16:00:00,0.78,-0.26,-1.2
2029-02-21 17:00:00,1.44,-0.56,-0.8
2029-02-21 18:00:00,1.13,-1.05,-0.52
2029-02-21 19:00:00,0.85,-1.26,-0.2
2029-02-21 20:00:00,0.32,-1.07,-0.06
2029-02-21 21:00:00,-0.32,-0.63,-0.25
2029-02-21 22:00:00,-0.07,-0.3,-0.64
2029-02-21 23:00:00,0.32,-0.11,-1.05
2029-02-22 00:00:00,1.08,-0.35,-1.08
2029-02-22 01:00:00,1.51,-0.79,-0.64
2029-02-22 02:00:00,1.13,-1.22,-0.4
2029-02-22 03:00:00,0.65,-1.24,-0.12
2029-02-22 04:00:00,-0.33,-0.82,-0.13
2029-02-22 05:00:00,-0.28,-0.42,-0.45
2029-02-22 06:00:00,0.07,-0.25,-0.84
2029-02-22 07:00:00,0.76,-0.25,-1.11
2029-02-22 08:00:00,1.5,-0.66,-0.82
2029-02-22 09:00:00,1.23,-1.27,-0.39
2029-02-22 10:00:00,0.93,-1.3,-0.26
2029-02-22 11:00:00,0.23,-0.9,-0.23
2029-02-22 12:00:00,-0.53,-0.43,-0.32
2029-02-22 13:00:00,-0.18,-0.25,-0.6
2029-02-22 14:00:00,0.3,-0.27,-1.0
2029-02-22 15:00:00,1.17,-0.62,-1.04
2029-02-22 16:00:00,1.42,-1.13,-0.63
2029-02-22 17:00:00,1.1,-1.32,-0.36
2029-02-22 18:00:00,0.76,-1.08,-0.24
2029-02-22 19:00:00,-0.04,-0.52,-0.21
2029-02-22 20:00:00,-0.5,-0.28,-0.37
2029-02-22 21:00:00,-0.21,-0.21,-0.76
2029-02-22 22:00:00,0.36,-0.5,-1.09
2029-02-22 23:00:00,1.47,-0.88,-0.96
2029-02-23 00:00:00,1.48,-1.22,-0.53
2029-02-23 01:00:00,1.07,-1.24,-0.28
2029-02-23 02:00:00,0.68,-0.9,-0.21
2029-02-23 03:00:00,-0.4,-0.43,-0.21
2029-02-23 04:00:00,-0.47,-0.26,-0.59
2029-02-23 05:00:00,0.08,-0.31,-0.96
2029-02-23 06:00:00,0.88,-0.7,-1.08
2029-02-23 07:00:00,1.5,-1.2,-0.83
2029-02-23 08:00:00,1.18,-1.36,-0.49
2029-02-23 09:00:00,0.89,-1.02,-0.23
2029-02-23 10:00:00,0.31,-0.5,-0.14
2029-02-23 11:00:00,-0.51,-0.33,-0.32
2029-02-23 12:00:00,-0.25,-0.21,-0.75
2029-02-23 13:00:00,0.28,-0.46,-1.02
2029-02-23 14:00:00,1.14,-0.89,-0.98
2029-02-23 15:00:00,1.42,-1.33,-0.68
2029-02-23 16:00:00,1.12,-1.26,-0.25
2029-02-23 17:00:00,0.72,-0.87,-0.16
2029-02-23 18:00:00,-0.2,-0.44,-0.2
2029-02-23 19:00:00,-0.42,-0.31,-0.5
2029-02-23 20:00:00,-0.03,-0.27,-0.89
2029-02-23 21:00:00,0.58,-0.63,-1.13
2029-02-23 22:00:00,1.33,-1.01,-0.97
2029-02-23 23:00:00,1.27,-1.23,-0.48
2029-02-24 00:00:00,0.97,-1.13,-0.12
2029-02-24 01:00:00,0.48,-0.71,-0.11
2029-02-24 02:00:00,-0.29,-0.4,-0.22
2029-02-24 03:00:00,-0.42,-0.25,-0.66
2029-02-24 04:00:00,-0.03,-0.33,-1.07
2029-02-24 05:00:00,0.72,-0.82,-1.04
2029-02-24 06:00:00,1.45,-1.35,-0.68
2029-02-24 07:00:00,1.24,-1.27,-0.55
2029-02-24 08:00:00,0.93,-0.8,-0.37
2029-02-24 09:00:00,0.43,-0.41,-0.41
2029-02-24 10:00:00,-0.35,-0.29,-0.4
2029-02-24 11:00:00,-0.28,-0.25,-0.17
2029-02-24 12:00:00,0.05,-0.62,-0.07
2029-02-24 13:00:00,0.94,-1.2,-0.07
2029-02-24 14:00:00,1.46,-1.39,0.05
2029-02-24 15:00:00,1.12,-1.11,0.18
2029-02-24 16:00:00,0.84,-0.52,0.31
2029-02-24 17:00:00,0.29,-0.23,0.3
2029-02-24 18:00:00,-0.35,-0.09,-0.01
2029-02-24 19:00:00,-0.14,-0.48,0.03
2029-02-24 20:00:00,0.21,-0.96,-0.01
2029-02-24 21:00:00,0.89,-1.21,-0.06
2029-02-24 22:00:00,1.47,-1.23,-0.07
2029-02-24 23:00:00,1.16,-0.88,-0.07
2029-02-25 00:00:00,0.84,-0.45,-0.04
2029-02-25 01:00:00,0.02,-0.14,-0.02
2029-02-25 02:00:00,-0.43,-0.09,0.01
2029-02-25 03:00:00,-0.07,-0.73,0.03
2029-02-25 04:00:00,0.46,-1.38,0.05
2029-02-25 05:00:00,1.29,-1.41,0.06
2029-02-25 06:00:00,1.3,-1.08,0.04
2029-02-25 07:00:00,0.98,-0.57,0.04
2029-02-25 08:00:00,0.47,-0.17,0.02
2029-02-25 09:00:00,-0.42,-0.03,-0.03
2029-02-25 10:00:00,-0.25,-0.47,-0.08
2029-02-25 11:00:00,0.18,-1.04,-0.15
2029-02-25 12:00:00,0.94,-1.32,-0.22
2029-02-25 13:00:00,1.41,-1.32,-0.16
2029-02-25 14:00:00,1.12,-0.83,-0.09
2029-02-25 15:00:00,0.76,-0.41,-0.06
2029-02-25 16:00:00,0.12,-0.13,-0.04
2029-02-25 17:00:00,-0.46,-0.16,-0.03
2029-02-25 18:00:00,-0.16,-0.68,-0.03
2029-02-25 19:00:00,0.29,-1.01,-0.04
2029-02-25 20:00:00,1.37,-1.26,-0.05
2029-02-25 21:00:00,1.41,-1.35,-0.07
2029-02-25 22:00:00,0.98,-0.77,-0.1
2029-02-25 23:00:00,0.45,-0.39,-0.12
2029-02-26 00:00:00,-0.48,-0.05,-0.11
2029-02-26 01:00:00,-0.25,-0.2,-0.08
2029-02-26 02:00:00,0.22,-0.79,-0.07
2029-02-26 03:00:00,1.02,-1.23,-0.05
2029-02-26 04:00:00,1.42,-1.53,-0.05
2029-02-26 05:00:00,1.12,-1.25,-0.05
2029-02-26 06:00:00,0.78,-0.58,-0.06
2029-02-26 07:00:00,0.01,-0.06,-0.07
2029-02-26 08:00:00,-0.5,-0.06,-0.08
2029-02-26 09:00:00,-0.22,-0.53,-0.09
2029-02-26 10:00:00,0.37,-0.89,-0.08
2029-02-26 11:00:00,1.41,-1.22,-0.07
2029-02-26 12:00:00,1.41,-1.39,-0.06
2029-02-26 13:00:00,1.1,-0.95,-0.06
2029-02-26 14:00:00,0.78,-0.45,-0.07
2029-02-26 15:00:00,-0.08,-0.14,-0.08
2029-02-26 16:00:00,-0.63,-0.18,-0.08
2029-02-26 17:00:00,-0.2,-0.65,-0.07
2029-02-26 18:00:00,0.4,-1.22,-0.07
2029-02-26 19:00:00,1.52,-1.42,-0.06
2029-02-26 20:00:00,0.05,-1.25,-0.39
2029-02-26 21:00:00,0.54,-1.38,-0.14
2029-02-26 22:00:00,1.02,-0.5,-0.08
2029-02-26 23:00:00,0.57,-0.33,-0.34
2029-02-27 00:00:00,-0.01,-1.19,-0.36
2029-02-27 01:00:00,0.34,-1.35,-0.3
2029-02-27 02:00:00,1.0,-0.5,-0.05
2029-02-27 03:00:00,0.68,-0.34,-0.24
2029-02-27 04:00:00,0.0,-1.22,-0.39
2029-02-27 05:00:00,0.28,-1.32,-0.34
2029-02-27 06:00:00,0.98,-0.52,-0.05
2029-02-27 07:00:00,0.81,-0.35,-0.2
2029-02-27 08:00:00,0.02,-1.18,-0.33
2029-02-27 09:00:00,0.07,-1.32,-0.41
2029-02-27 10:00:00,0.84,-0.49,-0.22
2029-02-27 11:00:00,1.05,-0.3,-0.09
2029-02-27 12:00:00,0.14,-1.26,-0.16
2029-02-27 13:00:00,-0.04,-1.39,-0.37
2029-02-27 14:00:00,0.78,-0.64,-0.4
2029-02-27 15:00:00,1.07,-0.25,-0.08
2029-02-27 16:00:00,0.32,-0.88,-0.13
2029-02-27 17:00:00,-0.12,-1.34,-0.25
2029-02-27 18:00:00,0.77,-0.78,-0.34
2029-02-27 19:00:00,0.99,-0.34,-0.29
2029-02-27 20:00:00,0.29,-0.93,-0.12
2029-02-27 21:00:00,-0.03,-1.37,-0.23
2029-02-27 22:00:00,0.62,-0.83,-0.33
2029-02-27 23:00:00,1.02,-0.32,-0.32
2029-02-28 00:00:00,0.34,-0.63,-0.03
2029-02-28 01:00:00,-0.04,-1.38,-0.11
2029-02-28 02:00:00,0.58,-1.02,-0.35
2029-02-28 03:00:00,1.0,-0.36,-0.44
2029-02-28 04:00:00,0.44,-0.56,-0.11
2029-02-28 05:00:00,-0.05,-1.35,-0.09
2029-02-28 06:00:00,0.59,-1.11,-0.39
2029-02-28 07:00:00,1.04,-0.39,-0.4
2029-02-28 08:00:00,0.46,-0.4,-0.1
2029-02-28 09:00:00,-0.05,-1.27,-0.12
2029-02-28 10:00:00,0.5,-1.35,-0.33
2029-02-28 11:00:00,1.04,-0.49,-0.35
2029-02-28 12:00:00,0.55,-0.27,-0.15
2029-02-28 13:00:00,-0.12,-1.14,-0.1
2029-02-28 14:00:00,0.34,-1.41,-0.32
2029-02-28 15:00:00,1.04,-0.73,-0.35
2029-02-28 16:00:00,0.82,-0.23,-0.24
2029-02-28 17:00:00,-0.02,-0.9,-0.02
2029-02-28 18:00:00,0.12,-1.35,-0.26
2029-02-28 19:00:00,1.04,-0.72,-0.36
2029-02-28 20:00:00,0.79,-0.26,-0.33
2029-02-28 21:00:00,-0.04,-1.05,-0.01
2029-02-28 22:00:00,0.14,-1.41,-0.17
2029-02-28 23:00:00,0.97,-0.78,-0.33
2029-03-01 00:00:00,0.83,-0.28,-0.41
2029-03-01 01:00:00,0.06,-0.93,-0.04
2029-03-01 02:00:00,0.08,-1.41,-0.12
2029-03-01 03:00:00,0.79,-0.78,-0.33
2029-03-01 04:00:00,0.97,-0.32,-0.4
2029-03-01 05:00:00,0.34,-0.8,-0.21
2029-03-01 06:00:00,-0.02,-1.33,-0.03
2029-03-01 07:00:00,0.54,-0.79,-0.25
2029-03-01 08:00:00,0.99,-0.34,-0.43
2029-03-01 09:00:00,0.5,-0.84,-0.34
2029-03-01 10:00:00,-0.04,-1.39,-0.03
2029-03-01 11:00:00,0.4,-0.88,-0.13
2029-03-01 12:00:00,1.04,-0.26,-0.36
2029-03-01 13:00:00,0.71,-0.75,-0.42
2029-03-01 14:00:00,0.0,-1.42,-0.19
2029-03-01 15:00:00,0.1,-1.02,0.01
2029-03-01 16:00:00,0.74,-0.3,-0.22
2029-03-01 17:00:00,1.04,-0.5,-0.43
2029-03-01 18:00:00,0.48,-1.38,-0.41
2029-03-01 19:00:00,-0.11,-1.19,-0.04
2029-03-01 20:00:00,0.2,-0.36,-0.06
2029-03-01 21:00:00,0.98,-0.48,-0.36
2029-03-01 22:00:00,0.97,-1.48,-0.42
2029-03-01 23:00:00,0.18,-1.26,-0.26
2029-03-02 00:00:00,-0.15,-0.43,0.03
2029-03-02 01:00:00,0.45,-0.32,-0.24
2029-03-02 02:00:00,1.12,-1.38,-0.44
2029-03-02 03:00:00,0.67,-1.32,-0.35
2029-03-02 04:00:00,-0.14,-0.58,0.03
2029-03-02 05:00:00,0.22,-0.28,-0.19
2029-03-02 06:00:00,1.0,-1.02,-0.41
2029-03-02 07:00:00,0.86,-1.37,-0.38
2029-03-02 08:00:00,-0.01,-0.86,-0.04
2029-03-02 09:00:00,0.0,-0.35,-0.16
2029-03-02 10:00:00,0.79,-0.76,-0.5
2029-03-02 11:00:00,0.97,-1.27,-0.48
2029-03-02 12:00:00,0.1,-0.97,-0.06
2029-03-02 13:00:00,0.06,-0.38,0.03
2029-03-02 14:00:00,0.78,-0.55,-0.21
2029-03-02 15:00:00,0.92,-1.39,-0.48
2029-03-02 16:00:00,0.19,-1.28,-0.42
